ride_id,vehicle_type,distance_km,city,timestamp,co2_grams
R001542,petrol_car,44.91,Mumbai,2024-01-13 01:15:00,8622.72
R001543,bus,13.88,Mumbai,2024-07-26 00:23:00,1457.4
R001544,electric_bike,16.82,Delhi,2024-10-15 07:07:00,353.22
R001545,diesel_car,45.19,Pune,2024-02-18 00:23:00,7727.49
R001546,diesel_car,19.92,Pune,2024-02-11 00:54:00,3406.32
R001547,petrol_car,36.38,Bangalore,2024-01-27 01:12:00,6984.96
R001548,petrol_car,41.04,Mumbai,2024-07-22 22:46:00,7879.68
R001549,bus,24.75,Bangalore,2024-02-04 04:23:00,2598.75
R001550,electric_bike,7.83,Bangalore,2024-11-24 04:35:00,164.43
R001551,electric_bike,4.73,Delhi,2024-09-13 19:25:00,99.33
R001552,electric_bike,18.59,Delhi,2024-11-30 16:24:00,390.39
R001553,diesel_car,48.09,Pune,2024-11-05 00:48:00,8223.39
R001554,bus,29.53,Delhi,2024-10-18 14:31:00,3100.65
R001555,diesel_car,35.54,Delhi,2024-06-27 01:41:00,6077.34
R001556,diesel_car,39.66,Mumbai,2024-10-09 07:45:00,6781.86
R001557,bus,36.13,Mumbai,2024-12-11 14:02:00,3793.65
R001558,petrol_car,16.81,Pune,2024-03-28 18:24:00,3227.52
R001559,electric_bike,29.02,Pune,2024-10-28 00:41:00,609.42
R001560,electric_bike,24.18,Mumbai,2024-10-16 01:53:00,507.78
R001561,petrol_car,4.65,Delhi,2024-03-28 01:02:00,892.8
R001562,petrol_car,19.92,Bangalore,2024-03-28 14:42:00,3824.64
R001563,diesel_car,30.14,Pune,2024-09-17 06:49:00,5153.94
R001564,petrol_car,41.92,Delhi,2024-10-23 03:36:00,8048.64
R001565,diesel_car,33.51,Mumbai,2024-01-15 01:16:00,5730.21
R001566,petrol_car,5.89,Mumbai,2024-02-11 02:08:00,1130.88
R001567,diesel_car,31.26,Pune,2024-02-12 16:42:00,5345.46
R001568,diesel_car,42.9,Pune,2024-08-24 04:43:00,7335.9
R001569,electric_bike,26.9,Pune,2024-07-17 05:56:00,564.9
R001570,bus,11.9,Bangalore,2024-01-28 02:19:00,1249.5
R001571,petrol_car,15.64,Pune,2024-03-05 08:54:00,3002.88
R001572,bus,23.73,Delhi,2024-09-28 09:10:00,2491.65
R001573,bus,37.95,Delhi,2024-10-13 10:58:00,3984.75
R001574,diesel_car,21.53,Chennai,2024-04-08 16:53:00,3681.63
R001575,bus,48.81,Mumbai,2024-03-25 22:41:00,5125.05
R001576,bus,23.64,Mumbai,2024-10-21 18:58:00,2482.2
R001577,diesel_car,39.31,Pune,2024-11-01 04:59:00,6722.01
R001578,bus,33.94,Chennai,2024-04-14 18:05:00,3563.7
R001579,bus,24.43,Delhi,2024-11-23 08:59:00,2565.15
R001580,bus,18.33,Delhi,2024-11-07 15:07:00,1924.65
R001581,petrol_car,28.67,Chennai,2024-05-01 02:27:00,5504.64
R001582,diesel_car,23.54,Chennai,2024-08-24 22:46:00,4025.34
R001583,petrol_car,39.29,Chennai,2024-10-19 02:08:00,7543.68
R001584,petrol_car,48.27,Delhi,2024-11-01 04:32:00,9267.84
R001585,bus,43.29,Delhi,2024-07-06 23:38:00,4545.45
R001586,bus,10.05,Pune,2024-08-01 06:28:00,1055.25
R001587,petrol_car,3.97,Pune,2024-12-05 12:43:00,762.24
R001588,diesel_car,3.07,Pune,2024-11-14 00:50:00,524.97
R001589,bus,10.46,Bangalore,2024-10-17 00:58:00,1098.3
R001590,bus,49.5,Chennai,2024-01-15 10:36:00,5197.5
R001591,petrol_car,30.51,Chennai,2024-07-01 14:29:00,5857.92
R001592,petrol_car,44.13,Mumbai,2024-12-11 14:51:00,8472.96
R001593,electric_bike,24.42,Delhi,2024-11-11 23:41:00,512.82
R001594,petrol_car,9.8,Bangalore,2024-06-05 11:11:00,1881.6
R001595,electric_bike,10.79,Mumbai,2024-04-20 19:24:00,226.59
R001596,petrol_car,21.09,Bangalore,2024-10-31 19:29:00,4049.28
R001597,diesel_car,12.47,Mumbai,2024-09-28 13:32:00,2132.37
R001598,diesel_car,29.44,Bangalore,2024-03-17 19:45:00,5034.24
R001599,diesel_car,30.43,Chennai,2024-04-07 10:49:00,5203.53
R001600,petrol_car,28.45,Mumbai,2024-10-01 06:55:00,5462.4
R001601,petrol_car,16.22,Pune,2024-07-11 11:10:00,3114.24
R001602,petrol_car,35.6,Pune,2024-04-17 02:56:00,6835.2
R001603,electric_bike,25.29,Mumbai,2024-01-20 19:35:00,531.09
R001604,electric_bike,40.09,Chennai,2024-12-24 06:29:00,841.89
R001605,diesel_car,15.74,Mumbai,2024-12-02 04:30:00,2691.54
R001606,petrol_car,32.92,Pune,2024-07-08 23:20:00,6320.64
R001607,petrol_car,42.74,Delhi,2024-05-14 10:27:00,8206.08
R001608,petrol_car,18.14,Delhi,2024-05-17 06:32:00,3482.88
R001609,electric_bike,13.55,Pune,2024-11-10 14:09:00,284.55
R001610,bus,35.19,Mumbai,2024-11-19 20:27:00,3694.95
R001611,electric_bike,41.51,Delhi,2024-07-15 06:26:00,871.71
R001612,diesel_car,29.93,Bangalore,2024-02-03 17:26:00,5118.03
R001613,electric_bike,36.85,Mumbai,2024-12-29 19:21:00,773.85
R001614,diesel_car,5.56,Pune,2024-09-08 07:01:00,950.76
R001615,petrol_car,4.18,Chennai,2024-03-28 11:53:00,802.56
R001616,electric_bike,28.07,Mumbai,2024-12-09 19:53:00,589.47
R001617,petrol_car,30.46,Chennai,2024-11-08 10:12:00,5848.32
R001618,bus,24.52,Delhi,2024-06-15 13:45:00,2574.6
R001619,bus,35.94,Bangalore,2024-06-11 03:13:00,3773.7
R001620,petrol_car,22.7,Pune,2024-01-07 21:17:00,4358.4
R001621,bus,18.34,Mumbai,2024-02-08 01:35:00,1925.7
R001622,electric_bike,38.56,Chennai,2024-02-19 00:52:00,809.76
R001623,bus,31.98,Bangalore,2024-07-15 19:23:00,3357.9
R001624,diesel_car,13.94,Delhi,2024-03-12 11:54:00,2383.74
R001625,electric_bike,41.2,Bangalore,2024-06-07 13:58:00,865.2
R001626,electric_bike,29.3,Chennai,2024-03-21 21:05:00,615.3
R001627,electric_bike,36.83,Pune,2024-01-08 09:53:00,773.43
R001628,petrol_car,36.15,Pune,2024-02-25 10:40:00,6940.8
R001629,bus,34.35,Chennai,2024-07-30 03:09:00,3606.75
R001630,petrol_car,23.83,Bangalore,2024-04-05 19:17:00,4575.36
R001631,electric_bike,14.83,Pune,2024-10-27 14:45:00,311.43
R001632,bus,43.69,Pune,2024-03-16 19:03:00,4587.45
R001633,electric_bike,27.36,Pune,2024-07-24 10:45:00,574.56
R001634,petrol_car,22.69,Pune,2024-03-20 20:54:00,4356.48
R001635,bus,15.39,Pune,2024-01-12 08:46:00,1615.95
R001636,electric_bike,27.63,Pune,2024-09-25 05:53:00,580.23
R001637,bus,39.14,Pune,2024-03-29 09:01:00,4109.7
R001638,petrol_car,31.29,Chennai,2024-04-15 12:05:00,6007.68
R001639,electric_bike,38.48,Mumbai,2024-07-11 07:10:00,808.08
R001640,electric_bike,18.24,Mumbai,2024-03-05 11:48:00,383.04
R001641,petrol_car,14.34,Mumbai,2024-03-19 23:50:00,2753.28
R001642,bus,25.57,Bangalore,2024-08-22 22:42:00,2684.85
R001643,diesel_car,5.01,Mumbai,2024-01-08 04:26:00,856.71
R001644,electric_bike,23.26,Chennai,2024-05-23 04:36:00,488.46
R001645,petrol_car,13.88,Delhi,2024-02-19 10:06:00,2664.96
R001646,bus,12.63,Delhi,2024-03-14 16:48:00,1326.15
R001647,petrol_car,13.96,Mumbai,2024-03-20 22:54:00,2680.32
R001648,petrol_car,49.46,Bangalore,2024-06-01 16:06:00,9496.32
R001649,electric_bike,18.36,Mumbai,2024-02-27 11:24:00,385.56
R001650,bus,12.6,Pune,2024-08-26 01:54:00,1323.0
R001651,electric_bike,16.07,Mumbai,2024-03-21 21:35:00,337.47
R001652,bus,42.55,Pune,2024-06-19 17:07:00,4467.75
R001653,bus,13.79,Chennai,2024-01-20 01:10:00,1447.95
R001654,electric_bike,26.09,Delhi,2024-03-01 08:59:00,547.89
R001655,petrol_car,25.65,Pune,2024-12-01 10:14:00,4924.8
R001656,electric_bike,28.47,Pune,2024-06-18 01:58:00,597.87
R001657,electric_bike,45.82,Pune,2024-07-22 11:19:00,962.22
R001658,electric_bike,38.64,Pune,2024-08-26 22:55:00,811.44
R001659,electric_bike,8.52,Pune,2024-09-06 01:16:00,178.92
R001660,diesel_car,37.48,Mumbai,2024-05-21 11:06:00,6409.08
R001661,petrol_car,14.1,Chennai,2024-04-26 16:23:00,2707.2
R001662,electric_bike,46.33,Pune,2024-03-19 05:29:00,972.93
R001663,petrol_car,39.53,Delhi,2024-07-25 23:16:00,7589.76
R001664,diesel_car,47.3,Mumbai,2024-10-22 05:39:00,8088.3
R001665,petrol_car,45.95,Mumbai,2024-09-04 15:57:00,8822.4
R001666,petrol_car,49.38,Delhi,2024-03-27 07:46:00,9480.96
R001667,petrol_car,26.46,Bangalore,2024-01-03 10:11:00,5080.32
R001668,electric_bike,40.94,Bangalore,2024-11-04 03:36:00,859.74
R001669,bus,33.83,Mumbai,2024-07-07 08:31:00,3552.15
R001670,bus,9.01,Delhi,2024-11-09 10:29:00,946.05
R001671,bus,40.1,Delhi,2024-11-13 17:45:00,4210.5
R001672,electric_bike,27.03,Mumbai,2024-10-20 07:22:00,567.63
R001673,bus,32.25,Mumbai,2024-09-19 16:06:00,3386.25
R001674,diesel_car,24.53,Mumbai,2024-05-09 02:34:00,4194.63
R001675,diesel_car,8.5,Bangalore,2024-03-31 16:23:00,1453.5
R001676,petrol_car,29.83,Bangalore,2024-03-21 15:46:00,5727.36
R001677,petrol_car,17.84,Bangalore,2024-04-14 04:15:00,3425.28
R001678,petrol_car,44.29,Bangalore,2024-08-16 02:49:00,8503.68
R001679,bus,27.37,Bangalore,2024-02-05 09:01:00,2873.85
R001680,bus,32.58,Delhi,2024-12-27 06:11:00,3420.9
R001681,electric_bike,40.12,Bangalore,2024-12-11 02:00:00,842.52
R001682,petrol_car,31.23,Mumbai,2024-09-24 03:31:00,5996.16
R001683,bus,44.78,Pune,2024-09-24 15:24:00,4701.9
R001684,diesel_car,34.9,Chennai,2024-05-31 10:32:00,5967.9
R001685,diesel_car,36.42,Delhi,2024-09-22 01:22:00,6227.82
R001686,electric_bike,40.37,Pune,2024-09-26 06:37:00,847.77
R001687,petrol_car,33.82,Delhi,2024-11-26 07:51:00,6493.44
R001688,bus,6.41,Pune,2024-07-30 01:01:00,673.05
R001689,diesel_car,35.71,Pune,2024-05-07 11:03:00,6106.41
R001690,diesel_car,21.48,Bangalore,2024-04-29 14:30:00,3673.08
R001691,petrol_car,16.07,Pune,2024-12-07 14:12:00,3085.44
R001692,diesel_car,27.51,Pune,2024-12-02 05:25:00,4704.21
R001693,bus,19.16,Mumbai,2024-09-27 02:30:00,2011.8
R001694,diesel_car,33.02,Chennai,2024-03-05 04:08:00,5646.42
R001695,petrol_car,32.38,Chennai,2024-08-28 10:07:00,6216.96
R001696,bus,46.06,Chennai,2024-09-17 14:41:00,4836.3
R001697,electric_bike,33.0,Pune,2024-12-16 21:48:00,693.0
R001698,electric_bike,18.43,Chennai,2024-07-09 20:59:00,387.03
R001699,petrol_car,38.19,Delhi,2024-12-08 08:43:00,7332.48
R001700,bus,29.74,Chennai,2024-09-16 09:31:00,3122.7
R001701,electric_bike,49.13,Delhi,2024-01-31 02:21:00,1031.73
R001702,petrol_car,33.85,Mumbai,2024-11-27 14:38:00,6499.2
R001703,petrol_car,21.71,Delhi,2024-10-11 21:41:00,4168.32
R001704,electric_bike,12.23,Bangalore,2024-12-23 08:40:00,256.83
R001705,electric_bike,24.96,Delhi,2024-03-01 18:40:00,524.16
R001706,bus,6.57,Chennai,2024-11-25 03:33:00,689.85
R001707,diesel_car,30.37,Delhi,2024-08-03 11:04:00,5193.27
R001708,diesel_car,19.47,Chennai,2024-01-02 11:01:00,3329.37
R001709,bus,44.84,Pune,2024-09-29 06:11:00,4708.2
R001710,petrol_car,41.83,Delhi,2024-02-01 14:44:00,8031.36
R001711,petrol_car,24.73,Mumbai,2024-01-28 22:42:00,4748.16
R001712,diesel_car,25.37,Delhi,2024-03-07 00:18:00,4338.27
R001713,diesel_car,39.85,Delhi,2024-10-20 15:39:00,6814.35
R001714,petrol_car,23.29,Pune,2024-02-09 01:46:00,4471.68
R001715,electric_bike,20.83,Mumbai,2024-03-27 09:20:00,437.43
R001716,petrol_car,48.91,Delhi,2024-11-10 09:01:00,9390.72
R001717,bus,44.81,Pune,2024-06-23 13:24:00,4705.05
R001718,diesel_car,43.05,Delhi,2024-09-22 22:05:00,7361.55
R001719,petrol_car,33.83,Mumbai,2024-05-10 04:41:00,6495.36
R001720,petrol_car,4.14,Delhi,2024-05-16 13:09:00,794.88
R001721,diesel_car,44.79,Delhi,2024-03-29 10:42:00,7659.09
R001722,diesel_car,36.83,Pune,2024-03-18 08:35:00,6297.93
R001723,petrol_car,38.3,Delhi,2024-05-25 19:27:00,7353.6
R001724,electric_bike,38.31,Delhi,2024-02-17 03:25:00,804.51
R001725,petrol_car,35.74,Chennai,2024-09-05 19:02:00,6862.08
R001726,petrol_car,16.17,Pune,2024-05-12 15:24:00,3104.64
R001727,bus,42.89,Chennai,2024-05-11 01:28:00,4503.45
R001728,electric_bike,33.54,Chennai,2024-06-30 00:51:00,704.34
R001729,electric_bike,15.19,Delhi,2024-06-05 08:26:00,318.99
R001730,electric_bike,12.36,Delhi,2024-09-23 14:20:00,259.56
R001731,bus,13.35,Bangalore,2024-05-20 04:39:00,1401.75
R001732,petrol_car,21.27,Chennai,2024-10-21 11:36:00,4083.84
R001733,diesel_car,19.2,Chennai,2024-05-04 09:02:00,3283.2
R001734,diesel_car,3.55,Mumbai,2024-10-19 03:12:00,607.05
R001735,bus,13.07,Bangalore,2024-05-21 14:05:00,1372.35
R001736,electric_bike,38.92,Bangalore,2024-01-19 09:55:00,817.32
R001737,diesel_car,25.66,Chennai,2024-01-06 04:55:00,4387.86
R001738,electric_bike,37.65,Bangalore,2024-01-01 22:51:00,790.65
R001739,petrol_car,47.11,Pune,2024-06-15 08:56:00,9045.12
R001740,electric_bike,17.77,Delhi,2024-10-22 20:09:00,373.17
R001741,bus,47.38,Delhi,2024-03-23 18:29:00,4974.9
R001742,electric_bike,48.32,Chennai,2024-10-11 13:32:00,1014.72
R001743,electric_bike,10.63,Bangalore,2024-06-03 01:01:00,223.23
R001744,petrol_car,17.29,Chennai,2024-05-14 14:10:00,3319.68
R001745,petrol_car,15.75,Delhi,2024-11-23 11:12:00,3024.0
R001746,petrol_car,23.87,Pune,2024-06-30 20:43:00,4583.04
R001747,diesel_car,27.1,Pune,2024-07-12 17:25:00,4634.1
R001748,petrol_car,10.76,Chennai,2024-11-27 02:41:00,2065.92
R001749,bus,21.31,Bangalore,2024-04-20 15:07:00,2237.55
R001750,bus,34.08,Mumbai,2024-03-30 21:28:00,3578.4
R001751,petrol_car,36.99,Pune,2024-12-13 01:58:00,7102.08
R001752,diesel_car,25.3,Mumbai,2024-04-23 15:05:00,4326.3
R001753,bus,19.87,Mumbai,2024-03-16 19:05:00,2086.35
R001754,petrol_car,16.54,Delhi,2024-04-02 10:47:00,3175.68
R001755,electric_bike,28.47,Pune,2024-06-05 13:42:00,597.87
R001756,petrol_car,32.53,Mumbai,2024-02-06 16:53:00,6245.76
R001757,electric_bike,40.16,Delhi,2024-10-14 03:45:00,843.36
R001758,electric_bike,44.59,Mumbai,2024-04-10 12:34:00,936.39
R001759,diesel_car,44.47,Bangalore,2024-09-10 14:53:00,7604.37
R001760,bus,22.44,Chennai,2024-03-04 07:30:00,2356.2
R001761,petrol_car,25.7,Chennai,2024-08-22 00:09:00,4934.4
R001762,electric_bike,34.85,Chennai,2024-08-30 21:36:00,731.85
R001763,petrol_car,38.15,Mumbai,2024-01-30 11:21:00,7324.8
R001764,bus,47.74,Mumbai,2024-11-09 18:26:00,5012.7
R001765,petrol_car,10.65,Mumbai,2024-07-26 12:56:00,2044.8
R001766,diesel_car,15.75,Bangalore,2024-11-18 05:34:00,2693.25
R001767,petrol_car,34.26,Delhi,2024-10-03 18:01:00,6577.92
R001768,diesel_car,36.3,Mumbai,2024-04-01 13:21:00,6207.3
R001769,bus,45.9,Chennai,2024-09-25 23:53:00,4819.5
R001770,electric_bike,22.08,Mumbai,2024-07-20 04:57:00,463.68
R001771,electric_bike,8.36,Mumbai,2024-11-22 07:24:00,175.56
R001772,diesel_car,19.03,Chennai,2024-05-19 10:01:00,3254.13
R001773,electric_bike,16.72,Delhi,2024-03-20 22:30:00,351.12
R001774,electric_bike,21.51,Mumbai,2024-12-24 21:31:00,451.71
R001775,diesel_car,32.7,Delhi,2024-12-28 03:36:00,5591.7
R001776,bus,6.28,Bangalore,2024-05-25 14:51:00,659.4
R001777,electric_bike,22.38,Chennai,2024-12-30 08:50:00,469.98
R001778,petrol_car,13.84,Pune,2024-06-02 01:28:00,2657.28
R001779,bus,20.27,Chennai,2024-11-30 08:44:00,2128.35
R001780,petrol_car,36.15,Delhi,2024-03-16 03:39:00,6940.8
R001781,bus,20.13,Pune,2024-11-01 08:20:00,2113.65
R001782,bus,46.3,Chennai,2024-12-22 19:09:00,4861.5
R001783,petrol_car,24.13,Chennai,2024-06-19 04:21:00,4632.96
R001784,diesel_car,13.94,Pune,2024-05-12 03:00:00,2383.74
R001785,bus,38.66,Pune,2024-07-04 12:28:00,4059.3
R001786,petrol_car,40.15,Chennai,2024-05-06 05:12:00,7708.8
R001787,bus,22.75,Chennai,2024-10-08 10:21:00,2388.75
R001788,diesel_car,12.21,Chennai,2024-08-20 07:27:00,2087.91
R001789,electric_bike,26.59,Delhi,2024-11-20 22:45:00,558.39
R001790,electric_bike,37.96,Delhi,2024-04-27 17:03:00,797.16
R001791,electric_bike,34.31,Mumbai,2024-05-12 06:04:00,720.51
R001792,petrol_car,36.87,Delhi,2024-02-29 04:06:00,7079.04
R001793,diesel_car,48.12,Chennai,2024-04-19 17:50:00,8228.52
R001794,electric_bike,36.22,Chennai,2024-03-15 21:16:00,760.62
R001795,diesel_car,18.43,Bangalore,2024-10-12 13:25:00,3151.53
R001796,electric_bike,20.01,Delhi,2024-04-21 08:24:00,420.21
R001797,diesel_car,31.24,Bangalore,2024-02-09 06:28:00,5342.04
R001798,petrol_car,48.65,Bangalore,2024-07-18 15:43:00,9340.8
R001799,petrol_car,4.1,Bangalore,2024-08-24 16:38:00,787.2
R001800,petrol_car,16.58,Bangalore,2024-04-11 23:54:00,3183.36
R001801,diesel_car,13.85,Chennai,2024-12-02 01:29:00,2368.35
R001802,diesel_car,16.78,Chennai,2024-09-13 01:13:00,2869.38
R001803,bus,15.81,Pune,2024-05-09 18:50:00,1660.05
R001804,bus,49.02,Delhi,2024-10-26 16:44:00,5147.1
R001805,bus,21.3,Chennai,2024-08-07 14:41:00,2236.5
R001806,petrol_car,49.45,Mumbai,2024-03-26 17:59:00,9494.4
R001807,diesel_car,36.49,Pune,2024-01-07 15:59:00,6239.79
R001808,bus,35.84,Pune,2024-04-09 13:32:00,3763.2
R001809,electric_bike,33.97,Chennai,2024-12-17 20:38:00,713.37
R001810,petrol_car,46.47,Delhi,2024-03-11 17:07:00,8922.24
R001811,petrol_car,32.52,Mumbai,2024-12-17 23:18:00,6243.84
R001812,bus,30.12,Pune,2024-11-18 15:33:00,3162.6
R001813,petrol_car,32.83,Mumbai,2024-06-23 16:31:00,6303.36
R001814,diesel_car,33.38,Mumbai,2024-05-28 12:36:00,5707.98
R001815,diesel_car,19.09,Pune,2024-08-03 12:41:00,3264.39
R001816,bus,28.73,Chennai,2024-01-15 07:55:00,3016.65
R001817,electric_bike,16.35,Pune,2024-04-14 22:33:00,343.35
R001818,electric_bike,20.95,Pune,2024-05-18 00:44:00,439.95
R001819,bus,43.16,Pune,2024-10-01 13:03:00,4531.8
R001820,electric_bike,47.13,Pune,2024-07-15 21:54:00,989.73
R001821,petrol_car,32.05,Mumbai,2024-04-23 06:18:00,6153.6
R001822,diesel_car,4.4,Mumbai,2024-05-07 17:05:00,752.4
R001823,diesel_car,27.56,Bangalore,2024-06-12 01:05:00,4712.76
R001824,electric_bike,18.07,Chennai,2024-11-25 12:19:00,379.47
R001825,electric_bike,32.49,Mumbai,2024-12-02 12:19:00,682.29
R001826,diesel_car,20.88,Pune,2024-09-30 10:56:00,3570.48
R001827,bus,34.19,Pune,2024-10-01 00:44:00,3589.95
R001828,bus,24.73,Mumbai,2024-10-04 12:23:00,2596.65
R001829,electric_bike,22.69,Delhi,2024-11-22 18:28:00,476.49
R001830,diesel_car,21.32,Chennai,2024-08-03 01:23:00,3645.72
R001831,diesel_car,19.38,Delhi,2024-03-17 22:05:00,3313.98
R001832,diesel_car,41.43,Mumbai,2024-04-07 09:15:00,7084.53
R001833,bus,21.49,Chennai,2024-07-10 11:48:00,2256.45
R001834,petrol_car,8.14,Mumbai,2024-10-29 18:00:00,1562.88
R001835,electric_bike,8.27,Bangalore,2024-02-18 16:39:00,173.67
R001836,electric_bike,39.64,Pune,2024-06-10 15:29:00,832.44
R001837,electric_bike,38.71,Mumbai,2024-02-22 19:27:00,812.91
R001838,bus,12.78,Bangalore,2024-12-22 04:24:00,1341.9
R001839,bus,22.49,Pune,2024-07-31 00:15:00,2361.45
R001840,petrol_car,11.5,Delhi,2024-12-02 20:59:00,2208.0
R001841,petrol_car,37.31,Delhi,2024-12-09 16:25:00,7163.52
R001842,petrol_car,40.36,Delhi,2024-12-02 23:51:00,7749.12
R001843,petrol_car,19.25,Pune,2024-06-25 23:21:00,3696.0
R001844,electric_bike,39.17,Chennai,2024-09-16 21:20:00,822.57
R001845,diesel_car,21.41,Bangalore,2024-06-24 18:25:00,3661.11
R001846,petrol_car,42.01,Chennai,2024-02-26 20:43:00,8065.92
R001847,electric_bike,41.33,Pune,2024-04-16 02:57:00,867.93
R001848,petrol_car,32.81,Delhi,2024-08-15 10:20:00,6299.52
R001849,diesel_car,41.91,Chennai,2024-02-11 18:29:00,7166.61
R001850,bus,42.26,Pune,2024-07-17 18:57:00,4437.3
R001851,diesel_car,46.66,Mumbai,2024-03-03 15:41:00,7978.86
R001852,diesel_car,14.49,Pune,2024-07-30 18:32:00,2477.79
R001853,bus,3.11,Mumbai,2024-06-07 18:47:00,326.55
R001854,electric_bike,8.85,Mumbai,2024-09-28 04:06:00,185.85
R001855,electric_bike,7.29,Pune,2024-03-05 11:34:00,153.09
R001856,diesel_car,19.61,Delhi,2024-11-23 02:31:00,3353.31
R001857,petrol_car,13.12,Chennai,2024-07-25 10:47:00,2519.04
R001858,electric_bike,30.33,Bangalore,2024-03-06 21:21:00,636.93
R001859,diesel_car,30.43,Pune,2024-08-13 13:42:00,5203.53
R001860,electric_bike,22.24,Bangalore,2024-06-07 04:28:00,467.04
R001861,petrol_car,8.43,Mumbai,2024-06-21 09:30:00,1618.56
R001862,bus,13.64,Pune,2024-12-09 06:44:00,1432.2
R001863,diesel_car,8.23,Bangalore,2024-05-12 05:41:00,1407.33
R001864,bus,40.32,Pune,2024-03-06 11:44:00,4233.6
R001865,petrol_car,6.27,Pune,2024-08-19 08:49:00,1203.84
R001866,bus,21.8,Pune,2024-04-02 19:56:00,2289.0
R001867,diesel_car,26.13,Pune,2024-03-29 14:29:00,4468.23
R001868,diesel_car,10.72,Mumbai,2024-01-14 01:11:00,1833.12
R001869,electric_bike,39.94,Chennai,2024-12-25 14:29:00,838.74
R001870,petrol_car,16.05,Bangalore,2024-10-04 02:24:00,3081.6
R001871,electric_bike,7.25,Mumbai,2024-04-15 20:58:00,152.25
R001872,diesel_car,23.22,Mumbai,2024-09-02 17:22:00,3970.62
R001873,electric_bike,41.25,Bangalore,2024-12-09 00:50:00,866.25
R001874,electric_bike,26.23,Bangalore,2024-01-26 11:10:00,550.83
R001875,electric_bike,16.53,Chennai,2024-01-30 01:31:00,347.13
R001876,bus,19.23,Bangalore,2024-05-04 09:17:00,2019.15
R001877,bus,28.45,Delhi,2024-12-01 23:04:00,2987.25
R001878,diesel_car,40.96,Chennai,2024-06-13 10:21:00,7004.16
R001879,petrol_car,42.33,Pune,2024-03-29 17:38:00,8127.36
R001880,electric_bike,44.53,Mumbai,2024-05-10 03:01:00,935.13
R001881,petrol_car,5.63,Bangalore,2024-06-11 13:01:00,1080.96
R001882,electric_bike,28.45,Delhi,2024-11-03 06:36:00,597.45
R001883,petrol_car,12.6,Pune,2024-05-09 03:01:00,2419.2
R001884,petrol_car,47.44,Bangalore,2024-02-06 20:40:00,9108.48
R001885,electric_bike,7.0,Chennai,2024-06-18 19:35:00,147.0
R001886,diesel_car,48.29,Delhi,2024-07-05 20:14:00,8257.59
R001887,diesel_car,49.19,Delhi,2024-12-13 15:43:00,8411.49
R001888,electric_bike,15.21,Chennai,2024-09-08 23:17:00,319.41
R001889,diesel_car,7.15,Delhi,2024-05-02 00:19:00,1222.65
R001890,petrol_car,8.66,Delhi,2024-12-30 00:16:00,1662.72
R001891,electric_bike,11.01,Pune,2024-08-23 22:56:00,231.21
R001892,bus,31.27,Bangalore,2024-08-31 20:40:00,3283.35
R001893,bus,26.61,Chennai,2024-05-30 22:17:00,2794.05
R001894,bus,22.7,Bangalore,2024-10-19 04:49:00,2383.5
R001895,petrol_car,29.59,Mumbai,2024-04-04 14:08:00,5681.28
R001896,bus,45.94,Delhi,2024-01-06 02:27:00,4823.7
R001897,diesel_car,36.66,Pune,2024-02-08 11:51:00,6268.86
R001898,electric_bike,27.69,Mumbai,2024-11-23 20:28:00,581.49
R001899,diesel_car,21.96,Pune,2024-05-13 03:50:00,3755.16
R001900,electric_bike,23.95,Pune,2024-06-12 05:10:00,502.95
R001901,bus,37.77,Chennai,2024-05-27 18:09:00,3965.85
R001902,electric_bike,26.01,Bangalore,2024-04-14 05:42:00,546.21
R001903,diesel_car,5.43,Chennai,2024-04-10 12:59:00,928.53
R001904,bus,29.52,Bangalore,2024-03-08 12:38:00,3099.6
R001905,electric_bike,28.12,Chennai,2024-07-28 07:19:00,590.52
R001906,bus,48.85,Pune,2024-04-24 09:37:00,5129.25
R001907,bus,27.5,Bangalore,2024-12-24 06:35:00,2887.5
R001908,electric_bike,41.82,Mumbai,2024-01-13 03:18:00,878.22
R001909,electric_bike,46.53,Chennai,2024-01-16 08:17:00,977.13
R001910,diesel_car,43.43,Delhi,2024-05-15 10:15:00,7426.53
R001911,bus,25.15,Delhi,2024-11-12 20:34:00,2640.75
R001912,bus,18.25,Chennai,2024-04-30 06:02:00,1916.25
R001913,electric_bike,38.51,Mumbai,2024-12-18 00:09:00,808.71
R001914,petrol_car,12.84,Mumbai,2024-07-23 11:11:00,2465.28
R001915,petrol_car,26.33,Chennai,2024-11-07 04:07:00,5055.36
R001916,electric_bike,49.88,Chennai,2024-05-31 17:50:00,1047.48
R001917,electric_bike,14.13,Pune,2024-07-20 05:21:00,296.73
R001918,diesel_car,12.16,Delhi,2024-12-17 18:10:00,2079.36
R001919,bus,44.62,Bangalore,2024-07-04 17:45:00,4685.1
R001920,diesel_car,15.38,Delhi,2024-05-09 19:37:00,2629.98
R001921,bus,10.87,Chennai,2024-08-03 18:52:00,1141.35
R001922,bus,44.25,Bangalore,2024-06-25 12:26:00,4646.25
R001923,bus,49.29,Mumbai,2024-12-19 14:23:00,5175.45
R001924,bus,12.26,Delhi,2024-05-31 00:53:00,1287.3
R001925,electric_bike,47.25,Mumbai,2024-06-24 12:39:00,992.25
R001926,bus,9.88,Mumbai,2024-10-24 22:11:00,1037.4
R001927,diesel_car,38.32,Pune,2024-01-27 13:29:00,6552.72
R001928,petrol_car,41.81,Chennai,2024-03-02 22:19:00,8027.52
